Date,Product_ID,Region,Historical_Demand_Units,Unit_Price_USD,Lead_Time_Days,Current_Stock_Level,Predicted_30Day_Demand,Reorder_Point,Inventory_Health_Status
2025-10-10,PRD_003_Keyboards,East,51,45,9,85,61,22,OPTIMAL
2025-10-10,PRD_003_Keyboards,West,92,45,12,340,111,55,OVERSTOCK_WARNING
2025-10-10,PRD_004_Processors,North,112,400,10,349,136,56,OVERSTOCK_WARNING
2025-10-10,PRD_004_Processors,South,211,400,12,301,256,126,OPTIMAL
2025-10-10,PRD_004_Processors,East,91,400,6,617,110,27,OVERSTOCK_WARNING
2025-10-10,PRD_004_Processors,West,92,400,5,894,111,23,OVERSTOCK_WARNING
2025-10-11,PRD_001_Laptops,North,175,850,9,708,212,78,OVERSTOCK_WARNING
2025-10-11,PRD_001_Laptops,South,145,850,5,1070,176,36,OVERSTOCK_WARNING
2025-10-11,PRD_001_Laptops,East,92,850,5,943,111,23,OVERSTOCK_WARNING
2025-10-11,PRD_001_Laptops,West,44,850,3,239,53,6,OVERSTOCK_WARNING
2025-10-11,PRD_002_Monitors,North,141,320,12,303,171,84,OPTIMAL
2025-10-11,PRD_002_Monitors,South,219,320,6,703,266,65,OVERSTOCK_WARNING
2025-10-11,PRD_002_Monitors,East,159,320,4,547,193,31,OVERSTOCK_WARNING
2025-10-11,PRD_002_Monitors,West,150,320,4,592,182,30,OVERSTOCK_WARNING
2025-10-11,PRD_003_Keyboards,North,97,45,5,1019,117,24,OVERSTOCK_WARNING
2025-10-11,PRD_003_Keyboards,South,45,45,9,641,54,20,OVERSTOCK_WARNING
2025-10-11,PRD_003_Keyboards,East,157,45,10,167,190,78,OPTIMAL
2025-10-11,PRD_003_Keyboards,West,59,45,8,93,71,23,OPTIMAL
2025-10-11,PRD_004_Processors,North,172,400,11,887,208,94,OVERSTOCK_WARNING
2025-10-11,PRD_004_Processors,South,73,400,9,671,88,32,OVERSTOCK_WARNING
2025-10-11,PRD_004_Processors,East,110,400,13,669,133,71,OVERSTOCK_WARNING
2025-10-11,PRD_004_Processors,West,117,400,3,624,142,17,OVERSTOCK_WARNING
2025-10-12,PRD_001_Laptops,North,83,850,6,1092,100,24,OVERSTOCK_WARNING
2025-10-12,PRD_001_Laptops,South,150,850,6,86,182,45,OPTIMAL
2025-10-12,PRD_001_Laptops,East,199,850,5,502,241,49,OVERSTOCK_WARNING
2025-10-12,PRD_001_Laptops,West,63,850,8,149,76,25,OVERSTOCK_WARNING
2025-10-12,PRD_002_Monitors,North,151,320,10,183,183,75,OPTIMAL
2025-10-12,PRD_002_Monitors,South,93,320,8,409,112,37,OVERSTOCK_WARNING
2025-10-12,PRD_002_Monitors,East,119,320,13,367,144,77,OVERSTOCK_WARNING
2025-10-12,PRD_002_Monitors,West,84,320,8,295,102,33,OVERSTOCK_WARNING
2025-10-12,PRD_003_Keyboards,North,92,45,5,411,111,23,OVERSTOCK_WARNING
2025-10-12,PRD_003_Keyboards,South,66,45,8,397,80,26,OVERSTOCK_WARNING
2025-10-12,PRD_003_Keyboards,East,57,45,9,1039,69,25,OVERSTOCK_WARNING
2025-10-12,PRD_003_Keyboards,West,116,45,7,695,140,40,OVERSTOCK_WARNING
2025-10-12,PRD_004_Processors,North,197,400,7,896,239,68,OVERSTOCK_WARNING
2025-10-12,PRD_004_Processors,South,208,400,6,732,252,62,OVERSTOCK_WARNING
2025-10-12,PRD_004_Processors,East,201,400,6,557,244,60,OVERSTOCK_WARNING
2025-10-12,PRD_004_Processors,West,164,400,11,785,199,90,OVERSTOCK_WARNING
2025-10-13,PRD_001_Laptops,North,167,850,6,481,202,50,OVERSTOCK_WARNING
2025-10-13,PRD_001_Laptops,South,44,850,5,761,53,11,OVERSTOCK_WARNING
2025-10-13,PRD_001_Laptops,East,57,850,11,111,69,31,OPTIMAL
2025-10-13,PRD_001_Laptops,West,188,850,12,116,228,112,OPTIMAL
2025-10-13,PRD_002_Monitors,North,216,320,8,92,262,86,OPTIMAL
2025-10-13,PRD_002_Monitors,South,184,320,11,167,223,101,OPTIMAL
2025-10-13,PRD_002_Monitors,East,211,320,10,198,256,105,OPTIMAL
2025-10-13,PRD_002_Monitors,West,204,320,5,526,247,51,OVERSTOCK_WARNING
2025-10-13,PRD_003_Keyboards,North,213,45,11,685,258,117,OVERSTOCK_WARNING
2025-10-13,PRD_003_Keyboards,South,65,45,10,125,78,32,OPTIMAL
2025-10-13,PRD_003_Keyboards,East,157,45,13,605,190,102,OVERSTOCK_WARNING
2025-10-13,PRD_003_Keyboards,West,124,45,10,82,150,62,OPTIMAL
2025-10-13,PRD_004_Processors,North,67,400,9,993,81,30,OVERSTOCK_WARNING
2025-10-13,PRD_004_Processors,South,202,400,4,468,245,40,OVERSTOCK_WARNING
2025-10-13,PRD_004_Processors,East,114,400,12,650,138,68,OVERSTOCK_WARNING
2025-10-13,PRD_004_Processors,West,98,400,12,382,119,58,OVERSTOCK_WARNING
2025-10-14,PRD_001_Laptops,North,134,850,3,700,162,20,OVERSTOCK_WARNING
2025-10-14,PRD_001_Laptops,South,145,850,11,880,176,79,OVERSTOCK_WARNING
2025-10-14,PRD_001_Laptops,East,136,850,12,455,165,81,OVERSTOCK_WARNING
2025-10-14,PRD_001_Laptops,West,173,850,11,478,210,95,OVERSTOCK_WARNING
2025-10-14,PRD_002_Monitors,North,43,320,10,399,52,21,OVERSTOCK_WARNING
2025-10-14,PRD_002_Monitors,South,201,320,13,686,244,130,OVERSTOCK_WARNING
2025-10-14,PRD_002_Monitors,East,95,320,9,963,115,42,OVERSTOCK_WARNING
2025-10-14,PRD_002_Monitors,West,48,320,11,279,58,26,OVERSTOCK_WARNING
2025-10-14,PRD_003_Keyboards,North,117,45,3,678,142,17,OVERSTOCK_WARNING
2025-10-14,PRD_003_Keyboards,South,60,45,9,667,72,27,OVERSTOCK_WARNING
2025-10-14,PRD_003_Keyboards,East,169,45,13,979,205,109,OVERSTOCK_WARNING
2025-10-14,PRD_003_Keyboards,West,123,45,4,450,149,24,OVERSTOCK_WARNING
2025-10-14,PRD_004_Processors,North,87,400,13,157,105,56,OPTIMAL
2025-10-14,PRD_004_Processors,South,69,400,10,219,83,34,OVERSTOCK_WARNING
2025-10-14,PRD_004_Processors,East,80,400,8,361,97,32,OVERSTOCK_WARNING
2025-10-14,PRD_004_Processors,West,89,400,4,902,108,17,OVERSTOCK_WARNING
2025-10-15,PRD_001_Laptops,North,143,850,10,349,173,71,OVERSTOCK_WARNING
2025-10-15,PRD_001_Laptops,South,173,850,12,719,210,103,OVERSTOCK_WARNING
2025-10-15,PRD_001_Laptops,East,143,850,3,808,173,21,OVERSTOCK_WARNING
2025-10-15,PRD_001_Laptops,West,100,850,3,92,121,15,OVERSTOCK_WARNING
2025-10-15,PRD_002_Monitors,North,186,320,11,174,225,102,OPTIMAL
2025-10-15,PRD_002_Monitors,South,98,320,7,104,119,34,OPTIMAL
2025-10-15,PRD_002_Monitors,East,55,320,11,245,66,30,OVERSTOCK_WARNING
2025-10-15,PRD_002_Monitors,West,210,320,3,841,255,31,OVERSTOCK_WARNING
2025-10-15,PRD_003_Keyboards,North,126,45,8,1064,153,50,OVERSTOCK_WARNING
2025-10-15,PRD_003_Keyboards,South,62,45,13,987,75,40,OVERSTOCK_WARNING
2025-10-15,PRD_003_Keyboards,East,180,45,6,182,218,54,OPTIMAL
2025-10-15,PRD_003_Keyboards,West,173,45,8,975,210,69,OVERSTOCK_WARNING
2025-10-15,PRD_004_Processors,North,89,400,6,119,108,26,OVERSTOCK_WARNING
2025-10-15,PRD_004_Processors,South,47,400,10,695,57,23,OVERSTOCK_WARNING
2025-10-15,PRD_004_Processors,East,73,400,6,779,88,21,OVERSTOCK_WARNING
2025-10-15,PRD_004_Processors,West,96,400,5,509,116,24,OVERSTOCK_WARNING
2025-10-16,PRD_001_Laptops,North,61,850,9,119,74,27,OPTIMAL
2025-10-16,PRD_001_Laptops,South,212,850,9,258,257,95,OPTIMAL
2025-10-16,PRD_001_Laptops,East,125,850,7,430,151,43,OVERSTOCK_WARNING
2025-10-16,PRD_001_Laptops,West,52,850,12,163,63,31,OVERSTOCK_WARNING
2025-10-16,PRD_002_Monitors,North,101,320,9,359,122,45,OVERSTOCK_WARNING
2025-10-16,PRD_002_Monitors,South,137,320,9,245,166,61,OPTIMAL
2025-10-16,PRD_002_Monitors,East,76,320,6,305,92,22,OVERSTOCK_WARNING
2025-10-16,PRD_002_Monitors,West,209,320,8,724,253,83,OVERSTOCK_WARNING
2025-10-16,PRD_003_Keyboards,North,217,45,12,934,263,130,OVERSTOCK_WARNING
2025-10-16,PRD_003_Keyboards,South,54,45,13,280,65,35,OVERSTOCK_WARNING
2025-10-16,PRD_003_Keyboards,East,146,45,12,1028,177,87,OVERSTOCK_WARNING
2025-10-16,PRD_003_Keyboards,West,192,45,11,204,233,105,OPTIMAL
2025-10-16,PRD_004_Processors,North,152,400,7,216,184,53,OPTIMAL
2025-10-16,PRD_004_Processors,South,205,400,8,954,249,82,OVERSTOCK_WARNING
2025-10-16,PRD_004_Processors,East,126,400,3,659,153,18,OVERSTOCK_WARNING
2025-10-16,PRD_004_Processors,West,54,400,3,901,65,8,OVERSTOCK_WARNING
2025-10-17,PRD_001_Laptops,North,197,850,6,368,239,59,OVERSTOCK_WARNING
2025-10-17,PRD_001_Laptops,South,139,850,8,156,168,55,OPTIMAL
2025-10-17,PRD_001_Laptops,East,174,850,10,491,211,87,OVERSTOCK_WARNING
2025-10-17,PRD_001_Laptops,West,212,850,13,280,257,137,OPTIMAL
2025-10-17,PRD_002_Monitors,North,159,320,12,90,193,95,CRITICAL_STOCKOUT_RISK
2025-10-17,PRD_002_Monitors,South,70,320,5,763,85,17,OVERSTOCK_WARNING
2025-10-17,PRD_002_Monitors,East,135,320,4,452,163,27,OVERSTOCK_WARNING
2025-10-17,PRD_002_Monitors,West,56,320,5,976,68,14,OVERSTOCK_WARNING
2025-10-17,PRD_003_Keyboards,North,196,45,5,655,238,49,OVERSTOCK_WARNING
2025-10-17,PRD_003_Keyboards,South,171,45,9,1003,207,76,OVERSTOCK_WARNING
2025-10-17,PRD_003_Keyboards,East,55,45,7,932,66,19,OVERSTOCK_WARNING
2025-10-17,PRD_003_Keyboards,West,148,45,3,247,179,22,OVERSTOCK_WARNING
2025-10-17,PRD_004_Processors,North,180,400,6,137,218,54,OPTIMAL
2025-10-17,PRD_004_Processors,South,204,400,4,670,247,40,OVERSTOCK_WARNING
2025-10-17,PRD_004_Processors,East,100,400,3,200,121,15,OVERSTOCK_WARNING
2025-10-17,PRD_004_Processors,West,73,400,8,96,88,29,OPTIMAL
2025-10-18,PRD_001_Laptops,North,59,850,11,394,71,32,OVERSTOCK_WARNING
2025-10-18,PRD_001_Laptops,South,108,850,9,240,131,48,OVERSTOCK_WARNING
2025-10-18,PRD_001_Laptops,East,141,850,10,797,171,70,OVERSTOCK_WARNING
2025-10-18,PRD_001_Laptops,West,184,850,11,674,223,101,OVERSTOCK_WARNING
2025-10-18,PRD_002_Monitors,North,168,320,13,533,204,109,OVERSTOCK_WARNING
2025-10-18,PRD_002_Monitors,South,45,320,3,429,54,6,OVERSTOCK_WARNING
2025-10-18,PRD_002_Monitors,East,149,320,5,486,181,37,OVERSTOCK_WARNING
2025-10-18,PRD_002_Monitors,West,177,320,5,482,215,44,OVERSTOCK_WARNING
2025-10-18,PRD_003_Keyboards,North,90,45,9,147,109,40,OPTIMAL
2025-10-18,PRD_003_Keyboards,South,123,45,5,121,149,30,OPTIMAL
2025-10-18,PRD_003_Keyboards,East,96,45,4,275,116,19,OVERSTOCK_WARNING
2025-10-18,PRD_003_Keyboards,West,205,45,9,191,249,92,OPTIMAL
2025-10-18,PRD_004_Processors,North,217,400,6,105,263,65,OPTIMAL
2025-10-18,PRD_004_Processors,South,193,400,8,610,234,77,OVERSTOCK_WARNING
2025-10-18,PRD_004_Processors,East,48,400,6,185,58,14,OVERSTOCK_WARNING
2025-10-18,PRD_004_Processors,West,89,400,8,160,108,35,OVERSTOCK_WARNING
2025-10-19,PRD_001_Laptops,North,189,850,12,912,229,113,OVERSTOCK_WARNING
2025-10-19,PRD_001_Laptops,South,197,850,10,740,239,98,OVERSTOCK_WARNING
2025-10-19,PRD_001_Laptops,East,61,850,4,785,74,12,OVERSTOCK_WARNING
2025-10-19,PRD_001_Laptops,West,215,850,11,1042,261,118,OVERSTOCK_WARNING
2025-10-19,PRD_002_Monitors,North,93,320,12,548,112,55,OVERSTOCK_WARNING
2025-10-19,PRD_002_Monitors,South,133,320,6,105,161,39,OPTIMAL
2025-10-19,PRD_002_Monitors,East,73,320,10,217,88,36,OVERSTOCK_WARNING
2025-10-19,PRD_002_Monitors,West,87,320,9,954,105,39,OVERSTOCK_WARNING
2025-10-19,PRD_003_Keyboards,North,93,45,10,710,112,46,OVERSTOCK_WARNING
2025-10-19,PRD_003_Keyboards,South,182,45,3,836,221,27,OVERSTOCK_WARNING
2025-10-19,PRD_003_Keyboards,East,185,45,8,486,224,74,OVERSTOCK_WARNING
2025-10-19,PRD_003_Keyboards,West,101,45,9,690,122,45,OVERSTOCK_WARNING
2025-10-19,PRD_004_Processors,North,78,400,7,1063,94,27,OVERSTOCK_WARNING
2025-10-19,PRD_004_Processors,South,119,400,10,566,144,59,OVERSTOCK_WARNING
2025-10-19,PRD_004_Processors,East,109,400,4,581,132,21,OVERSTOCK_WARNING
2025-10-19,PRD_004_Processors,West,180,400,13,856,218,117,OVERSTOCK_WARNING
2025-10-20,PRD_001_Laptops,North,73,850,3,554,88,10,OVERSTOCK_WARNING
2025-10-20,PRD_001_Laptops,South,196,850,7,506,238,68,OVERSTOCK_WARNING
2025-10-20,PRD_001_Laptops,East,125,850,5,911,151,31,OVERSTOCK_WARNING
2025-10-20,PRD_001_Laptops,West,191,850,9,369,232,85,OPTIMAL
2025-10-20,PRD_002_Monitors,North,215,320,9,798,261,96,OVERSTOCK_WARNING
2025-10-20,PRD_002_Monitors,South,136,320,11,732,165,74,OVERSTOCK_WARNING
2025-10-20,PRD_002_Monitors,East,126,320,8,687,153,50,OVERSTOCK_WARNING
2025-10-20,PRD_002_Monitors,West,212,320,4,306,257,42,OVERSTOCK_WARNING
2025-10-20,PRD_003_Keyboards,North,86,45,12,1084,104,51,OVERSTOCK_WARNING
2025-10-20,PRD_003_Keyboards,South,172,45,11,1052,208,94,OVERSTOCK_WARNING
2025-10-20,PRD_003_Keyboards,East,157,45,7,523,190,54,OVERSTOCK_WARNING
2025-10-20,PRD_003_Keyboards,West,135,45,5,612,163,33,OVERSTOCK_WARNING
2025-10-20,PRD_004_Processors,North,191,400,4,356,232,38,OVERSTOCK_WARNING
2025-10-20,PRD_004_Processors,South,93,400,12,743,112,55,OVERSTOCK_WARNING
2025-10-20,PRD_004_Processors,East,143,400,7,1064,173,50,OVERSTOCK_WARNING
2025-10-20,PRD_004_Processors,West,155,400,11,330,188,85,OPTIMAL
2025-10-21,PRD_001_Laptops,North,167,850,9,229,202,75,OPTIMAL
2025-10-21,PRD_001_Laptops,South,201,850,10,661,244,100,OVERSTOCK_WARNING
2025-10-21,PRD_001_Laptops,East,195,850,5,246,236,48,OVERSTOCK_WARNING
2025-10-21,PRD_001_Laptops,West,81,850,9,917,98,36,OVERSTOCK_WARNING
2025-10-21,PRD_002_Monitors,North,41,320,10,480,49,20,OVERSTOCK_WARNING
2025-10-21,PRD_002_Monitors,South,148,320,3,405,179,22,OVERSTOCK_WARNING
2025-10-21,PRD_002_Monitors,East,108,320,11,700,131,59,OVERSTOCK_WARNING
2025-10-21,PRD_002_Monitors,West,99,320,9,513,120,44,OVERSTOCK_WARNING
2025-10-21,PRD_003_Keyboards,North,132,45,9,1022,160,59,OVERSTOCK_WARNING
2025-10-21,PRD_003_Keyboards,South,151,45,3,1002,183,22,OVERSTOCK_WARNING
2025-10-21,PRD_003_Keyboards,East,87,45,10,141,105,43,OPTIMAL
2025-10-21,PRD_003_Keyboards,West,83,45,5,1034,100,20,OVERSTOCK_WARNING
2025-10-21,PRD_004_Processors,North,175,400,9,699,212,78,OVERSTOCK_WARNING
2025-10-21,PRD_004_Processors,South,86,400,4,332,104,17,OVERSTOCK_WARNING
2025-10-21,PRD_004_Processors,East,152,400,9,1020,184,68,OVERSTOCK_WARNING
2025-10-21,PRD_004_Processors,West,199,400,3,245,241,29,OVERSTOCK_WARNING
2025-10-22,PRD_001_Laptops,North,50,850,12,447,60,30,OVERSTOCK_WARNING
2025-10-22,PRD_001_Laptops,South,129,850,10,646,156,64,OVERSTOCK_WARNING
2025-10-22,PRD_001_Laptops,East,187,850,3,96,227,28,OPTIMAL
2025-10-22,PRD_001_Laptops,West,107,850,7,779,129,37,OVERSTOCK_WARNING
2025-10-22,PRD_002_Monitors,North,190,320,6,729,230,57,OVERSTOCK_WARNING
2025-10-22,PRD_002_Monitors,South,213,320,3,762,258,31,OVERSTOCK_WARNING
2025-10-22,PRD_002_Monitors,East,193,320,9,321,234,86,OPTIMAL
2025-10-22,PRD_002_Monitors,West,87,320,13,481,105,56,OVERSTOCK_WARNING
2025-10-22,PRD_003_Keyboards,North,143,45,12,841,173,85,OVERSTOCK_WARNING
2025-10-22,PRD_003_Keyboards,South,145,45,7,1049,176,50,OVERSTOCK_WARNING
2025-10-22,PRD_003_Keyboards,East,153,45,7,231,185,53,OPTIMAL
2025-10-22,PRD_003_Keyboards,West,141,45,5,1079,171,35,OVERSTOCK_WARNING
2025-10-22,PRD_004_Processors,North,134,400,11,308,162,73,OPTIMAL
2025-10-22,PRD_004_Processors,South,164,400,4,913,199,32,OVERSTOCK_WARNING
2025-10-22,PRD_004_Processors,East,152,400,12,315,184,91,OPTIMAL
2025-10-22,PRD_004_Processors,West,201,400,12,867,244,120,OVERSTOCK_WARNING
2025-10-23,PRD_001_Laptops,North,136,850,6,252,165,40,OVERSTOCK_WARNING
2025-10-23,PRD_001_Laptops,South,114,850,12,638,138,68,OVERSTOCK_WARNING
2025-10-23,PRD_001_Laptops,East,44,850,11,896,53,24,OVERSTOCK_WARNING
2025-10-23,PRD_001_Laptops,West,163,850,7,241,198,57,OPTIMAL
2025-10-23,PRD_002_Monitors,North,185,320,5,285,224,46,OVERSTOCK_WARNING
2025-10-23,PRD_002_Monitors,South,79,320,3,779,95,11,OVERSTOCK_WARNING
2025-10-23,PRD_002_Monitors,East,138,320,12,544,167,82,OVERSTOCK_WARNING
2025-10-23,PRD_002_Monitors,West,162,320,13,407,196,105,OPTIMAL
2025-10-23,PRD_003_Keyboards,North,104,45,7,563,126,36,OVERSTOCK_WARNING
2025-10-23,PRD_003_Keyboards,South,174,45,7,103,211,60,OPTIMAL
2025-10-23,PRD_003_Keyboards,East,67,45,13,352,81,43,OVERSTOCK_WARNING
2025-10-23,PRD_003_Keyboards,West,59,45,5,500,71,14,OVERSTOCK_WARNING
2025-10-23,PRD_004_Processors,North,182,400,5,511,221,45,OVERSTOCK_WARNING
2025-10-23,PRD_004_Processors,South,175,400,5,272,212,43,OVERSTOCK_WARNING
2025-10-23,PRD_004_Processors,East,112,400,11,197,136,61,OPTIMAL
2025-10-23,PRD_004_Processors,West,193,400,3,1031,234,28,OVERSTOCK_WARNING
2025-10-24,PRD_001_Laptops,North,73,850,11,397,88,40,OVERSTOCK_WARNING
2025-10-24,PRD_001_Laptops,South,159,850,5,604,193,39,OVERSTOCK_WARNING
2025-10-24,PRD_001_Laptops,East,108,850,11,924,131,59,OVERSTOCK_WARNING
2025-10-24,PRD_001_Laptops,West,40,850,11,591,48,22,OVERSTOCK_WARNING
2025-10-24,PRD_002_Monitors,North,86,320,6,819,104,25,OVERSTOCK_WARNING
2025-10-24,PRD_002_Monitors,South,219,320,12,363,266,131,OPTIMAL
2025-10-24,PRD_002_Monitors,East,160,320,8,746,194,64,OVERSTOCK_WARNING
2025-10-24,PRD_002_Monitors,West,179,320,6,255,217,53,OVERSTOCK_WARNING
2025-10-24,PRD_003_Keyboards,North,106,45,3,665,128,15,OVERSTOCK_WARNING
2025-10-24,PRD_003_Keyboards,South,134,45,9,883,162,60,OVERSTOCK_WARNING
2025-10-24,PRD_003_Keyboards,East,181,45,10,703,219,90,OVERSTOCK_WARNING
2025-10-24,PRD_003_Keyboards,West,170,45,3,580,206,25,OVERSTOCK_WARNING
2025-10-24,PRD_004_Processors,North,149,400,4,658,181,29,OVERSTOCK_WARNING
2025-10-24,PRD_004_Processors,South,165,400,8,866,200,66,OVERSTOCK_WARNING
2025-10-24,PRD_004_Processors,East,108,400,12,568,131,64,OVERSTOCK_WARNING
2025-10-24,PRD_004_Processors,West,200,400,5,1026,242,50,OVERSTOCK_WARNING
2025-10-25,PRD_001_Laptops,North,71,850,13,703,86,46,OVERSTOCK_WARNING
2025-10-25,PRD_001_Laptops,South,63,850,5,930,76,15,OVERSTOCK_WARNING
2025-10-25,PRD_001_Laptops,East,109,850,10,1029,132,54,OVERSTOCK_WARNING
2025-10-25,PRD_001_Laptops,West,148,850,12,434,179,88,OVERSTOCK_WARNING
2025-10-25,PRD_002_Monitors,North,72,320,10,1011,87,36,OVERSTOCK_WARNING
2025-10-25,PRD_002_Monitors,South,186,320,13,859,225,120,OVERSTOCK_WARNING
2025-10-25,PRD_002_Monitors,East,50,320,8,335,60,20,OVERSTOCK_WARNING
2025-10-25,PRD_002_Monitors,West,179,320,13,888,217,116,OVERSTOCK_WARNING
2025-10-25,PRD_003_Keyboards,North,192,45,12,338,233,115,OPTIMAL
2025-10-25,PRD_003_Keyboards,South,42,45,6,235,51,12,OVERSTOCK_WARNING
2025-10-25,PRD_003_Keyboards,East,190,45,5,1017,230,47,OVERSTOCK_WARNING
2025-10-25,PRD_003_Keyboards,West,146,45,10,213,177,73,OPTIMAL
2025-10-25,PRD_004_Processors,North,59,400,13,943,71,38,OVERSTOCK_WARNING
2025-10-25,PRD_004_Processors,South,163,400,13,356,198,105,OPTIMAL
2025-10-25,PRD_004_Processors,East,153,400,8,114,185,61,OPTIMAL
2025-10-25,PRD_004_Processors,West,86,400,8,491,104,34,OVERSTOCK_WARNING
2025-10-26,PRD_001_Laptops,North,188,850,4,238,228,37,OVERSTOCK_WARNING
2025-10-26,PRD_001_Laptops,South,164,850,7,868,199,57,OVERSTOCK_WARNING
2025-10-26,PRD_001_Laptops,East,53,850,11,426,64,29,OVERSTOCK_WARNING
2025-10-26,PRD_001_Laptops,West,99,850,9,558,120,44,OVERSTOCK_WARNING
2025-10-26,PRD_002_Monitors,North,150,320,5,169,182,37,OVERSTOCK_WARNING
2025-10-26,PRD_002_Monitors,South,77,320,5,618,93,19,OVERSTOCK_WARNING
2025-10-26,PRD_002_Monitors,East,143,320,8,451,173,57,OVERSTOCK_WARNING
2025-10-26,PRD_002_Monitors,West,54,320,13,338,65,35,OVERSTOCK_WARNING
2025-10-26,PRD_003_Keyboards,North,49,45,10,1055,59,24,OVERSTOCK_WARNING
2025-10-26,PRD_003_Keyboards,South,184,45,5,602,223,46,OVERSTOCK_WARNING
2025-10-26,PRD_003_Keyboards,East,215,45,7,404,261,75,OVERSTOCK_WARNING
2025-10-26,PRD_003_Keyboards,West,103,45,12,605,125,61,OVERSTOCK_WARNING
2025-10-26,PRD_004_Processors,North,89,400,12,663,108,53,OVERSTOCK_WARNING
2025-10-26,PRD_004_Processors,South,108,400,9,462,131,48,OVERSTOCK_WARNING
2025-10-26,PRD_004_Processors,East,55,400,9,925,66,24,OVERSTOCK_WARNING
2025-10-26,PRD_004_Processors,West,140,400,10,696,170,70,OVERSTOCK_WARNING
2025-10-27,PRD_001_Laptops,North,171,850,6,639,207,51,OVERSTOCK_WARNING
2025-10-27,PRD_001_Laptops,South,56,850,6,917,68,16,OVERSTOCK_WARNING
2025-10-27,PRD_001_Laptops,East,119,850,6,629,144,35,OVERSTOCK_WARNING
2025-10-27,PRD_001_Laptops,West,140,850,11,127,170,77,OPTIMAL
2025-10-27,PRD_002_Monitors,North,49,320,11,115,59,26,OPTIMAL
2025-10-27,PRD_002_Monitors,South,196,320,6,123,238,58,OPTIMAL
2025-10-27,PRD_002_Monitors,East,95,320,12,334,115,57,OVERSTOCK_WARNING
2025-10-27,PRD_002_Monitors,West,153,320,4,1008,185,30,OVERSTOCK_WARNING
2025-10-27,PRD_003_Keyboards,North,60,45,8,520,72,24,OVERSTOCK_WARNING
2025-10-27,PRD_003_Keyboards,South,108,45,8,821,131,43,OVERSTOCK_WARNING
2025-10-27,PRD_003_Keyboards,East,106,45,6,1008,128,31,OVERSTOCK_WARNING
2025-10-27,PRD_003_Keyboards,West,75,45,3,238,91,11,OVERSTOCK_WARNING
2025-10-27,PRD_004_Processors,North,188,400,13,1066,228,122,OVERSTOCK_WARNING
2025-10-27,PRD_004_Processors,South,111,400,10,180,134,55,OPTIMAL
2025-10-27,PRD_004_Processors,East,135,400,12,401,163,81,OVERSTOCK_WARNING
2025-10-27,PRD_004_Processors,West,179,400,8,608,217,71,OVERSTOCK_WARNING
2025-10-28,PRD_001_Laptops,North,46,850,13,659,55,29,OVERSTOCK_WARNING
2025-10-28,PRD_001_Laptops,South,167,850,7,373,202,58,OVERSTOCK_WARNING
2025-10-28,PRD_001_Laptops,East,135,850,13,592,163,87,OVERSTOCK_WARNING
2025-10-28,PRD_001_Laptops,West,192,850,12,259,233,115,OPTIMAL
2025-10-28,PRD_002_Monitors,North,191,320,7,314,232,66,OVERSTOCK_WARNING
2025-10-28,PRD_002_Monitors,South,102,320,3,87,123,15,OVERSTOCK_WARNING
2025-10-28,PRD_002_Monitors,East,212,320,13,899,257,137,OVERSTOCK_WARNING
2025-10-28,PRD_002_Monitors,West,185,320,13,933,224,120,OVERSTOCK_WARNING
2025-10-28,PRD_003_Keyboards,North,55,45,4,84,66,11,OVERSTOCK_WARNING
2025-10-28,PRD_003_Keyboards,South,121,45,5,298,146,30,OVERSTOCK_WARNING
2025-10-28,PRD_003_Keyboards,East,157,45,3,1055,190,23,OVERSTOCK_WARNING
2025-10-28,PRD_003_Keyboards,West,109,45,5,342,132,27,OVERSTOCK_WARNING
2025-10-28,PRD_004_Processors,North,89,400,8,1079,108,35,OVERSTOCK_WARNING
2025-10-28,PRD_004_Processors,South,150,400,3,634,182,22,OVERSTOCK_WARNING
2025-10-28,PRD_004_Processors,East,130,400,11,820,157,71,OVERSTOCK_WARNING
2025-10-28,PRD_004_Processors,West,172,400,7,149,208,60,OPTIMAL
2025-10-29,PRD_001_Laptops,North,169,850,8,701,205,67,OVERSTOCK_WARNING
2025-10-29,PRD_001_Laptops,South,210,850,6,647,255,63,OVERSTOCK_WARNING
2025-10-29,PRD_001_Laptops,East,128,850,11,583,155,70,OVERSTOCK_WARNING
2025-10-29,PRD_001_Laptops,West,170,850,12,767,206,102,OVERSTOCK_WARNING
2025-10-29,PRD_002_Monitors,North,210,320,13,691,255,136,OVERSTOCK_WARNING
2025-10-29,PRD_002_Monitors,South,168,320,11,260,204,92,OPTIMAL
2025-10-29,PRD_002_Monitors,East,183,320,5,447,222,45,OVERSTOCK_WARNING
2025-10-29,PRD_002_Monitors,West,143,320,9,336,173,64,OVERSTOCK_WARNING
2025-10-29,PRD_003_Keyboards,North,129,45,7,521,156,45,OVERSTOCK_WARNING
2025-10-29,PRD_003_Keyboards,South,112,45,13,955,136,72,OVERSTOCK_WARNING
2025-10-29,PRD_003_Keyboards,East,189,45,10,841,229,94,OVERSTOCK_WARNING
2025-10-29,PRD_003_Keyboards,West,216,45,12,1002,262,129,OVERSTOCK_WARNING
2025-10-29,PRD_004_Processors,North,206,400,5,104,250,51,OPTIMAL
2025-10-29,PRD_004_Processors,South,77,400,7,743,93,26,OVERSTOCK_WARNING
2025-10-29,PRD_004_Processors,East,63,400,5,513,76,15,OVERSTOCK_WARNING
